YEAR,SERIAL,HWTSUPP,ASECFLAG,HFLAG,METAREA,MONTH,PERNUM,WTSUPP,SEX,RACE,OCC2010,INCTOT
2015,94997,1796.7,1,,7365,3,2,1796.7,2,100,3130,61950
2015,94997,1796.7,1,,7365,3,3,1945.47,1,100,9920,99999999
2015,94997,1796.7,1,,7365,3,4,1853.7,2,100,9920,99999999
2015,94998,1994.44,1,,7365,3,1,1994.44,1,200,9040,72000
2015,94999,1984.16,1,,7365,3,1,1984.16,1,100,1000,60009
2015,94999,1984.16,1,,7365,3,2,1982.86,1,651,1020,119246
2015,95000,2183.61,1,,7365,3,1,2183.61,1,651,9920,7016
2015,95000,2183.61,1,,7365,3,2,2183.61,2,651,9920,7156
2015,95001,2263.95,1,,7365,3,1,2263.95,2,651,3500,14000
2015,95001,2263.95,1,,7365,3,2,2263.95,1,100,1000,112700
2015,95001,2263.95,1,,7365,3,3,2313.43,2,803,9920,99999999
2015,95001,2263.95,1,,7365,3,4,2313.43,2,803,9920,99999999
2015,95001,2263.95,1,,7365,3,5,1271.19,1,651,4110,13000
2015,95002,2362.88,1,,7365,3,1,2362.88,2,651,2310,56021
2015,95002,2362.88,1,,7365,3,2,2362.88,1,651,1020,107233
2015,95002,2362.88,1,,7365,3,3,2668.6,1,651,3410,55173
2015,95003,1993.96,1,,7365,3,1,1993.96,2,100,9920,20
2015,95003,1993.96,1,,7365,3,2,1993.96,1,100,430,130020
2015,95003,1993.96,1,,7365,3,3,1988.17,1,100,9920,99999999
2015,95003,1993.96,1,,7365,3,4,1839.01,2,100,9920,99999999
2015,95004,1978.31,1,,7365,3,1,1978.31,1,100,2100,176300
2015,95004,1978.31,1,,7365,3,2,1897.73,1,100,9920,99999999
2015,95004,1978.31,1,,7365,3,3,1629.37,2,100,9920,99999999
2015,95005,1910.9,1,,7365,3,1,1910.9,1,651,110,259000
2015,95005,1910.9,1,,7365,3,2,1910.9,2,651,2310,32000
2015,95005,1910.9,1,,7365,3,3,2231.56,2,651,9920,99999999
2015,95005,1910.9,1,,7365,3,4,1630.09,2,651,9920,99999999
2015,95006,1923.47,1,,7365,3,1,1923.47,2,200,9920,1
2015,95006,1923.47,1,,7365,3,2,1923.47,1,200,4620,216680
2015,95006,1923.47,1,,7365,3,3,1692.2,2,200,9920,99999999
2015,95006,1923.47,1,,7365,3,4,1792.36,2,200,9920,99999999
2015,95007,2364.25,1,,7365,3,1,2364.25,1,651,560,148060
2015,95007,2364.25,1,,7365,3,2,2364.25,2,651,430,85020
2015,95008,1889.31,1,,7365,3,1,1889.31,1,651,430,130020
2015,95008,1889.31,1,,7365,3,2,1889.31,2,651,2300,27921
2015,95008,1889.31,1,,7365,3,3,1653.82,1,651,9920,0
2015,95008,1889.31,1,,7365,3,4,1294.69,2,651,9920,99999999
2015,95009,1492.1,1,,7365,3,1,1492.1,1,100,4965,48002
2015,95009,1492.1,1,,7365,3,2,1492.1,2,100,350,103002
2015,95009,1492.1,1,,7365,3,3,1834.2,1,100,4760,20005
2015,95009,1492.1,1,,7365,3,4,1834.2,1,100,9360,700
2015,95009,1492.1,1,,7365,3,5,1834.2,1,100,5400,2702
2015,95009,1492.1,1,,7365,3,6,1539.69,2,100,5400,35021
2015,95009,1492.1,1,,7365,3,7,1386.07,2,100,9920,99999999
2015,95010,1680.72,1,,7365,3,1,1680.72,1,100,7020,63105
2015,95010,1680.72,1,,7365,3,2,1680.72,2,100,560,83006
2015,95010,1680.72,1,,7365,3,3,2665.61,2,100,9920,99999999
2015,95011,2435.11,1,,7365,3,1,2435.11,2,651,5810,15000
2015,95011,2435.11,1,,7365,3,2,1676.49,1,651,9920,28025
2015,95011,2435.11,1,,7365,3,3,1676.49,2,651,4610,30025
2015,95012,1315.5,1,,7365,3,1,1315.5,1,100,6520,38000
2015,95013,1865,1,,7365,3,1,1865,1,651,4760,30000
2015,95013,1865,1,,7365,3,2,1755.69,1,651,9920,9800
2015,95013,1865,1,,7365,3,3,1921.01,1,651,520,50000
2015,95013,1865,1,,7365,3,4,1921.01,2,651,5860,36000
2015,95013,1865,1,,7365,3,5,1367.31,1,651,9920,99999999
2015,95014,1608.32,1,,7365,3,1,1608.32,1,100,1530,172500
2015,95014,1608.32,1,,7365,3,2,1608.32,2,100,2310,82500
2015,95014,1608.32,1,,7365,3,3,1961.77,1,100,9920,99999999
2015,95014,1608.32,1,,7365,3,4,1876.08,1,100,9920,99999999
2015,95015,1539.06,1,,7365,3,1,1539.06,1,651,9920,0
2015,95015,1539.06,1,,7365,3,2,1539.06,2,651,4320,80200
2015,95015,1539.06,1,,7365,3,3,1748.32,2,651,4320,50000
2015,95016,2054.83,1,,7365,3,1,2054.83,1,100,9920,93181
2015,95016,2054.83,1,,7365,3,2,2054.83,2,651,9920,41181
2015,95017,1853.52,1,,7365,3,1,1853.52,2,651,2200,75324
2015,95018,2356.97,1,,7365,3,1,2356.97,1,100,9920,118854
2015,95018,2356.97,1,,7365,3,2,2356.97,2,652,9920,1
2015,95018,2356.97,1,,7365,3,3,1879.42,2,652,4010,1
2015,95019,1841.5,1,,7365,3,1,1841.5,1,100,1240,20001
2015,95019,1841.5,1,,7365,3,2,1841.5,2,100,9920,10000
2015,95019,1841.5,1,,7365,3,3,1626.25,2,100,9920,99999999
2015,95020,2017.06,1,,7365,3,1,2017.06,1,651,9920,0
2015,95020,2017.06,1,,7365,3,2,2017.06,2,651,9920,0
2015,95020,2017.06,1,,7365,3,3,2234.09,2,803,4720,20045
2015,95020,2017.06,1,,7365,3,4,2234.09,1,651,5410,12003
2015,95021,1883.09,1,,7365,3,1,1883.09,2,100,1300,125150
2015,95021,1883.09,1,,7365,3,2,2319.89,2,810,4760,17000
2015,95021,1883.09,1,,7365,3,3,1661.37,2,810,9920,0
2015,95022,1776.08,1,,7365,3,1,1776.08,1,651,2340,26450
2015,95023,1645.68,1,,7365,3,1,1645.68,1,651,9920,25250
2015,95023,1645.68,1,,7365,3,2,1645.68,2,651,9920,50
2015,95024,2470.36,1,,7365,3,1,2470.36,2,300,9920,0
2015,95024,2470.36,1,,7365,3,2,2470.36,1,300,9920,0
2015,95024,2470.36,1,,7365,3,3,1982.07,2,300,9920,99999999
2015,95024,2470.36,1,,7365,3,4,2448.96,2,300,4920,80300
2015,95025,1725.59,1,,7365,3,1,1725.59,2,100,9920,100
2015,95025,1725.59,1,,7365,3,2,1725.59,1,100,1400,137100
2015,95025,1725.59,1,,7365,3,3,1845.82,2,100,9920,99999999
2015,95025,1725.59,1,,7365,3,4,1720.75,1,100,9920,99999999
2015,95026,1882.96,1,,7365,3,1,1882.96,1,651,1020,120012
2015,95026,1882.96,1,,7365,3,2,1882.96,2,651,9920,12
2015,95026,1882.96,1,,7365,3,3,1477.01,2,651,9920,99999999
2015,95027,1541.67,1,,7365,3,1,1541.67,2,100,140,84001
2015,95027,1541.67,1,,7365,3,2,1541.67,1,200,9920,29600
2015,95027,1541.67,1,,7365,3,3,1505.45,2,100,4600,800
2015,95027,1541.67,1,,7365,3,4,1998.41,2,200,9920,99999999
2015,95028,2149.25,1,,7365,3,1,2149.25,2,652,3500,87532
2015,95028,2149.25,1,,7365,3,2,2914.07,1,652,9620,17004
2015,95029,2075.77,1,,7365,3,1,2075.77,1,651,1560,101100
2015,95029,2075.77,1,,7365,3,2,2075.77,2,651,9920,14700
2015,95030,1629.66,1,,7365,3,1,1629.66,2,100,9920,62823
2015,95030,1629.66,1,,7365,3,2,1629.66,1,100,2100,1187625
2015,95030,1629.66,1,,7365,3,3,1791.54,1,100,9920,99999999
2015,95030,1629.66,1,,7365,3,4,1796.91,1,100,9920,99999999
2015,95031,1784.64,1,,7365,3,1,1784.64,1,100,2100,238000
2015,95031,1784.64,1,,7365,3,2,1784.64,2,100,2810,12590
2015,95031,1784.64,1,,7365,3,3,1688.73,2,100,9920,99999999
2015,95031,1784.64,1,,7365,3,4,1749.98,2,100,9920,99999999
2015,95031,1784.64,1,,7365,3,5,1682.69,2,100,9920,99999999
2015,95032,2233.16,1,,7365,3,1,2233.16,1,651,420,58056
2015,95032,2233.16,1,,7365,3,2,3011.05,1,651,2320,51298
2015,95033,1667.76,1,,7365,3,1,1667.76,2,100,3060,250000
2015,95033,1667.76,1,,7365,3,2,1667.76,1,100,4850,1250
2015,95033,1667.76,1,,7365,3,3,1793.05,1,100,9920,99999999
2015,95033,1667.76,1,,7365,3,4,1716.22,2,100,9920,99999999
2015,95033,1667.76,1,,7365,3,5,1657.16,2,100,9920,11459
2015,95034,2172.98,1,,7365,3,1,2172.98,1,801,7130,19604
2015,95034,2172.98,1,,7365,3,2,2154.69,1,200,3730,64000
2015,95035,2085.69,1,,7365,3,1,2085.69,1,100,430,4010
2015,95035,2085.69,1,,7365,3,2,2085.69,2,100,9920,5
2015,95035,2085.69,1,,7365,3,3,2013.38,2,100,9920,99999999
2015,95036,1980.4,1,,7365,3,1,1980.4,2,805,1960,36000
2015,95037,1701.75,1,,7365,3,1,1701.75,2,801,1010,91800
2015,95038,1330.69,1,,7365,3,1,1330.69,2,100,5000,101388
2015,95038,1330.69,1,,7365,3,2,1330.69,1,100,430,238022
2015,95039,1622.92,1,,7365,3,1,1622.92,2,100,910,361563
2015,95039,1622.92,1,,7365,3,2,1622.92,1,100,10,1712933
2015,95039,1622.92,1,,7365,3,3,1705.22,2,100,9920,99999999
2015,95039,1622.92,1,,7365,3,4,1730.55,1,100,9920,99999999
2015,95040,2717.55,1,,7365,3,1,2717.55,2,100,9920,11334
2015,95040,2717.55,1,,7365,3,2,2717.55,1,100,4820,284080
2015,95041,1407.82,1,,7365,3,1,1407.82,2,100,1740,40600
2015,95041,1407.82,1,,7365,3,2,1407.82,1,100,1020,100600
2015,95041,1407.82,1,,7365,3,3,1378.14,2,100,9920,99999999
2015,95041,1407.82,1,,7365,3,4,1694.04,1,100,9920,99999999
2015,95042,1900.67,1,,7365,3,1,1900.67,1,651,9920,40034
2015,95042,1900.67,1,,7365,3,2,1900.67,2,651,9920,40035
2015,95042,1900.67,1,,7365,3,3,1987.17,1,651,5240,56150
2015,95043,1562.2,1,,7365,3,1,1562.2,1,100,540,61010
2015,95043,1562.2,1,,7365,3,2,1562.2,2,100,9920,2205
2015,95043,1562.2,1,,7365,3,3,1888.27,1,100,9920,99999999
2015,95043,1562.2,1,,7365,3,4,1888.27,1,100,9920,99999999
2015,95044,1356.21,1,,7365,3,1,1356.21,2,200,2010,88005
2015,95044,1356.21,1,,7365,3,2,1356.21,2,200,1350,130010
2015,95044,1356.21,1,,7365,3,3,3067.8,1,200,720,55135
2015,95044,1356.21,1,,7365,3,4,1927.87,2,200,3950,45005
2015,95044,1356.21,1,,7365,3,5,1927.87,1,200,800,60005
2015,95045,3316.41,1,,7365,3,1,3316.41,2,100,800,44500
2015,95045,3316.41,1,,7365,3,2,3316.41,1,100,410,233000
2015,95046,1804.37,1,,7365,3,1,1804.37,2,651,9920,31211
2015,95046,1804.37,1,,7365,3,2,1804.37,1,651,2100,81009
2015,95046,1804.37,1,,7365,3,3,1514.9,1,651,9920,9
2015,95047,1341.24,1,,7365,3,1,1341.24,1,100,8500,26000
2015,95047,1341.24,1,,7365,3,2,1341.24,2,100,4720,15001
2015,95047,1341.24,1,,7365,3,3,2192.92,1,100,2920,20001
2015,95052,1356.21,1,,7365,3,1,1356.21,2,200,3600,13032
2015,95052,1356.21,1,,7365,3,2,1605.44,2,200,9920,0
2015,95052,1356.21,1,,7365,3,3,1408.98,1,200,9920,99999999
2015,95053,1967.43,1,,7365,3,1,1967.43,1,652,9920,15553
2015,95053,1967.43,1,,7365,3,2,1967.43,2,652,4700,62834
2015,95053,1967.43,1,,7365,3,3,2828.96,1,652,1010,24000
2015,95054,3091.43,1,,7365,3,1,3091.43,1,100,9920,0
2015,95054,3091.43,1,,7365,3,2,3091.43,2,100,4230,21600
2015,95054,3091.43,1,,7365,3,3,3702.57,1,100,4200,78000
2015,95054,3091.43,1,,7365,3,4,3349.29,2,100,9920,0
2015,95054,3091.43,1,,7365,3,5,3702.57,1,100,7420,21802
2015,95054,3091.43,1,,7365,3,6,3157.21,2,100,9920,0
2015,95054,3091.43,1,,7365,3,7,2757.21,1,100,9920,99999999
2015,95055,1302.49,1,,7365,3,1,1302.49,2,100,2300,25537
2015,95055,1302.49,1,,7365,3,2,1302.49,1,100,5400,90001
2015,95055,1302.49,1,,7365,3,3,1079.14,1,100,9920,99999999
2015,95055,1302.49,1,,7365,3,4,1194.43,1,100,9920,99999999
2015,95056,2908.03,1,,7365,3,1,2908.03,2,100,5260,42153
2015,95057,1793.21,1,,7365,3,1,1793.21,2,200,4760,10000
2015,95057,1793.21,1,,7365,3,2,2039.82,2,200,9920,99999999
2015,95057,1793.21,1,,7365,3,3,2403.39,2,200,9920,99999999
2015,95057,1793.21,1,,7365,3,4,1793.21,1,200,6355,26000
2015,95058,2919.58,1,,7365,3,1,2919.58,2,100,9920,11300
2015,95059,2057.9,1,,7365,3,1,2057.9,1,651,5140,20000
2015,95059,2057.9,1,,7365,3,2,2057.9,2,651,120,109703
2015,95060,2994.05,1,,7365,3,1,2994.05,2,100,3230,66388
2015,95060,2994.05,1,,7365,3,2,2994.05,1,100,600,170604
2015,95061,1361.91,1,,7365,3,1,1361.91,1,100,6420,18000
2015,95062,1725.04,1,,7365,3,1,1725.04,2,100,9920,40
2015,95062,1725.04,1,,7365,3,2,1725.04,1,100,1360,100200
2015,95062,1725.04,1,,7365,3,3,1554,2,100,9920,99999999
2015,95062,1725.04,1,,7365,3,4,1608.05,2,100,9920,99999999
2015,95063,1770.48,1,,7365,3,1,1770.48,1,100,220,93263
2015,95063,1770.48,1,,7365,3,2,1770.48,2,100,5700,865326
2015,95063,1770.48,1,,7365,3,3,1714.66,1,100,9920,5602
2015,95063,1770.48,1,,7365,3,4,1748.37,1,100,9920,99999999
2015,95064,2965.77,1,,7365,3,1,2965.77,1,100,9920,69119
2015,95064,2965.77,1,,7365,3,2,2965.77,2,100,2600,17638
2015,95065,2270.24,1,,7365,3,1,2270.24,2,200,4610,32000
2015,95065,2270.24,1,,7365,3,2,1945.46,2,200,4000,14000
2015,95065,2270.24,1,,7365,3,3,1945.46,2,200,4720,4160
2015,95066,1627.78,1,,7365,3,1,1627.78,2,100,710,91638
2015,95066,1627.78,1,,7365,3,2,1627.78,1,100,430,260258
2015,95066,1627.78,1,,7365,3,3,1713.46,1,100,9920,99999999
2015,95066,1627.78,1,,7365,3,4,1730.51,2,100,9920,99999999
2015,95067,3038.84,1,,7365,3,1,3038.84,2,100,9920,69849
2015,95068,1779.58,1,,7365,3,1,1779.58,2,200,9920,29185
2015,95069,1815.54,1,,7365,3,1,1815.54,1,651,9920,20001
2015,95071,2817.33,1,,7365,3,1,2817.33,1,100,9140,14000
2015,95071,2817.33,1,,7365,3,2,2817.33,2,100,9920,0
2015,95072,1309.98,1,,7365,3,1,1309.98,1,100,9130,70000
2015,95072,1309.98,1,,7365,3,2,1309.98,2,100,4700,20000
2015,95072,1309.98,1,,7365,3,3,1376.52,1,100,9920,99999999
2015,95072,1309.98,1,,7365,3,4,1376.52,1,100,9920,99999999
2015,95075,1779.58,1,,7365,3,1,1779.58,1,100,5400,28584
2015,95075,1779.58,1,,7365,3,2,1779.58,2,200,2550,40000
2015,95076,2681.18,1,,7365,3,1,2681.18,1,100,4700,1250
2015,95076,2681.18,1,,7365,3,2,2681.18,2,100,2860,45150
2015,95077,1552.55,1,,7365,3,1,1552.55,2,100,5140,38000
2015,95077,1552.55,1,,7365,3,2,1449.43,1,100,9920,0
2015,95078,2908.03,1,,7365,3,1,2908.03,2,100,9920,11172
2015,95079,1918.9,1,,7365,3,1,1918.9,2,200,9920,17305
2015,95079,1918.9,1,,7365,3,2,1428.28,2,200,9920,99999999
2015,95080,1835.84,1,,7365,3,1,1835.84,1,651,1000,140001
2015,95080,1835.84,1,,7365,3,2,1835.84,2,651,430,1000001
2015,95080,1835.84,1,,7365,3,3,1920.78,2,651,9920,99999999
2015,95081,3289.69,1,,7365,3,1,3289.69,2,100,4840,17030
2015,95081,3289.69,1,,7365,3,2,3289.69,1,100,8140,80930
2015,95083,3284.4,1,,7365,3,1,3284.4,2,100,9920,39011
2015,95084,2056.71,1,,7365,3,1,2056.71,1,651,9920,67200
2015,95084,2056.71,1,,7365,3,2,2056.71,2,651,9920,74020
2015,95084,2056.71,1,,7365,3,3,2322.82,1,651,4760,60000
2015,95085,1811.82,1,,7365,3,1,1811.82,2,651,4800,71120
2015,95085,1811.82,1,,7365,3,2,1811.82,1,100,410,35555
2015,95085,1811.82,1,,7365,3,3,2141.96,2,651,9920,24420
2015,95085,1811.82,1,,7365,3,4,2141.96,1,651,9920,26196
2015,95086,3374.62,1,,7365,3,1,3374.62,1,100,9920,4800
2015,95086,3374.62,1,,7365,3,2,3374.62,2,100,9920,0
2015,95087,3482.13,1,,7365,3,1,3482.13,2,100,30,68245
2015,95087,3482.13,1,,7365,3,2,3244.71,2,100,9920,99999999
2015,95087,3482.13,1,,7365,3,3,3482.13,2,100,130,152542
2015,95088,1363.49,1,,7365,3,1,1363.49,2,100,4230,4800
2015,95088,1363.49,1,,7365,3,2,1363.49,1,100,9920,10800
2015,95088,1363.49,1,,7365,3,3,1411.34,2,100,9920,99999999
2015,95089,1532.05,1,,7365,3,1,1532.05,2,100,9920,0
2015,95089,1532.05,1,,7365,3,2,1532.05,1,100,6230,34100
2015,95089,1532.05,1,,7365,3,3,1478.02,2,100,9920,99999999
2015,95090,1978.31,1,,7365,3,1,1978.31,1,100,9920,15402
2015,95090,1978.31,1,,7365,3,2,1978.31,2,651,9920,2134
2015,95091,1689.21,1,,7365,3,1,1689.21,2,100,220,53653
2015,95091,1689.21,1,,7365,3,2,1689.21,1,100,10,251066
2015,95091,1689.21,1,,7365,3,3,1741.71,1,100,9920,0
2015,95091,1689.21,1,,7365,3,4,1524.61,2,100,9920,99999999
2015,95092,3116.35,1,,7365,3,1,3116.35,1,100,4920,177017
2015,95092,3116.35,1,,7365,3,2,3116.35,2,100,430,327508
2015,95092,3116.35,1,,7365,3,3,4063.33,1,100,9920,8000
2015,95093,2975.48,1,,7365,3,1,2975.48,2,100,4510,18119
2015,95094,1829.92,1,,7365,3,1,1829.92,1,651,120,30000
2015,95094,1829.92,1,,7365,3,2,1829.92,2,651,9920,0
2015,95094,1829.92,1,,7365,3,3,1849.4,1,651,9920,99999999
2015,95095,3113.89,1,,7365,3,1,3113.89,1,100,310,54400
2015,95095,3113.89,1,,7365,3,2,3113.89,2,100,4110,52000
2015,95096,2756.61,1,,7365,3,1,2756.61,2,100,1960,42005
2015,95096,2756.61,1,,7365,3,2,2756.61,1,100,1360,127506
2015,95097,2791.19,1,,7365,3,1,2791.19,2,100,3630,66014
2015,95098,1822.6,1,,7365,3,1,1822.6,1,651,2000,70885
2015,95098,1822.6,1,,7365,3,2,1822.6,2,651,620,56780
2015,95098,1822.6,1,,7365,3,3,1369.68,1,651,9920,99999999
2015,95098,1822.6,1,,7365,3,4,2025.42,1,651,9920,99999999
2015,95104,1584.09,1,,7365,3,1,1584.09,2,200,5700,19200
2015,95104,1584.09,1,,7365,3,2,2249.51,1,200,9920,99999999
2015,95106,1848.82,1,,7365,3,1,1848.82,2,651,4520,14500
2015,95106,1848.82,1,,7365,3,2,1848.82,1,651,9130,20000
2015,95106,1848.82,1,,7365,3,3,1733.08,2,651,9920,99999999
2015,95106,1848.82,1,,7365,3,4,1727.33,1,651,9920,99999999
2015,95107,1727.06,1,,7365,3,1,1727.06,1,100,9920,45446
2015,95107,1727.06,1,,7365,3,2,1727.06,2,100,9920,17631
2015,95108,1624.87,1,,7365,3,1,1624.87,1,100,120,259241
2015,95108,1624.87,1,,7365,3,2,1624.87,2,100,710,65500
2015,95108,1624.87,1,,7365,3,3,1721.55,2,100,9920,0
2015,95108,1624.87,1,,7365,3,4,1639.37,1,100,9920,99999999
2015,95109,1916.42,1,,7365,3,1,1916.42,1,651,4510,14629
2015,95110,1770.48,1,,7365,3,1,1770.48,1,804,2810,200002
2015,95110,1770.48,1,,7365,3,2,1770.48,2,100,9920,6671
2015,95110,1770.48,1,,7365,3,3,1736.45,2,804,9920,99999999
2015,95110,1770.48,1,,7365,3,4,1648.86,1,804,9920,99999999
2015,95111,3090.76,1,,7365,3,1,3090.76,1,100,4700,80058
2015,95111,3090.76,1,,7365,3,2,3090.76,2,100,4920,85000
2015,95112,1533.17,1,,7365,3,1,1533.17,1,651,4700,40003
2015,95112,1533.17,1,,7365,3,2,1533.17,2,651,9920,0
2015,95112,1533.17,1,,7365,3,3,2136.64,2,651,2550,11000
2015,95112,1533.17,1,,7365,3,4,1532.42,1,651,9920,99999999
2015,95113,2965.77,1,,7365,3,1,2965.77,1,100,9920,19200
2015,95113,2965.77,1,,7365,3,2,2965.77,2,100,9920,10800
2015,95114,2975.48,1,,7365,3,1,2975.48,2,100,1060,142010
2015,95115,1392.99,1,,7365,3,1,1392.99,1,802,4620,33001
2015,95115,1392.99,1,,7365,3,2,1392.99,2,100,540,17000
2015,95116,1384.49,1,,7365,3,1,1384.49,1,100,8300,6012
2015,95116,1384.49,1,,7365,3,2,1384.49,2,100,4220,19012
2015,95116,1384.49,1,,7365,3,3,1884.3,1,100,9920,10
2015,95116,1384.49,1,,7365,3,4,1778.63,1,100,9920,18059
2015,95116,1384.49,1,,7365,3,5,1778.63,1,100,4140,13507
2015,95116,1384.49,1,,7365,3,6,1379.75,2,100,4220,18012
2015,95116,1384.49,1,,7365,3,7,2196.38,1,100,4220,19012
2015,95117,2136.64,1,,7365,3,1,2136.64,2,651,9920,18000
2015,95118,2681.18,1,,7365,3,1,2681.18,2,100,2540,15010
2015,95118,2681.18,1,,7365,3,2,2681.18,1,100,9920,28700
2015,95119,3254.23,1,,7365,3,1,3254.23,2,100,3160,23115
2015,95119,3254.23,1,,7365,3,2,3254.23,1,100,2100,170765
2015,95120,2910.47,1,,7365,3,1,2910.47,1,100,9920,7200
2015,95120,2910.47,1,,7365,3,2,2910.47,2,100,9920,15648
2015,95121,1650.9,1,,7365,3,1,1650.9,1,100,20,1000
2015,95121,1650.9,1,,7365,3,2,1607.76,1,100,9920,0
2015,95122,1894.59,1,,7365,3,1,1894.59,2,651,9920,123788
2015,95122,1894.59,1,,7365,3,2,1894.59,1,651,9920,91820
2015,95123,3014.19,1,,7365,3,1,3014.19,1,100,30,329002
2015,95124,1382.46,1,,7365,3,1,1382.46,1,100,4700,100003
2015,95124,1382.46,1,,7365,3,2,1382.46,2,100,720,75102
2015,95124,1382.46,1,,7365,3,3,1429.07,2,100,9920,99999999
2015,95124,1382.46,1,,7365,3,4,1489.8,1,100,9920,99999999
2015,95125,1811.82,1,,7365,3,1,1811.82,1,651,1560,45101
2015,95125,1811.82,1,,7365,3,2,1811.82,2,651,4650,20100
2015,95126,1627.78,1,,7365,3,1,1627.78,1,100,7430,96100
2015,95126,1627.78,1,,7365,3,2,1627.78,2,100,620,154101
2015,95126,1627.78,1,,7365,3,3,1746.02,2,100,9920,99999999
2015,95127,1352.27,1,,7365,3,1,1352.27,1,100,4250,17000
2015,95127,1352.27,1,,7365,3,2,1164.96,1,100,9920,99999999
2015,95127,1352.27,1,,7365,3,3,1352.27,2,100,9920,0
2015,95128,2319.38,1,,7365,3,1,2319.38,2,200,3600,0
2015,95129,3024.29,1,,7365,3,1,3024.29,2,100,3130,76200
2015,95129,3024.29,1,,7365,3,2,3024.29,1,100,6830,26701
2015,95130,1311.1,1,,7365,3,1,1311.1,2,100,9920,5600
2015,95130,1311.1,1,,7365,3,2,1800.81,1,100,6240,25000
2015,95130,1311.1,1,,7365,3,3,1549.24,2,100,7750,3988
2015,95130,1311.1,1,,7365,3,4,1724.99,2,100,9920,99999999
2015,95131,3150.24,1,,7365,3,1,3150.24,1,100,2900,72351
2015,95131,3150.24,1,,7365,3,2,3594.51,1,100,9920,99999999
2015,95132,1521.12,1,,7365,3,1,1521.12,2,100,4230,0
2015,95132,1521.12,1,,7365,3,2,1521.12,1,100,4220,18000
2015,95132,1521.12,1,,7365,3,3,1591.21,2,100,4350,0
2015,95132,1521.12,1,,7365,3,4,1591.21,1,100,4000,18000
2015,95132,1521.12,1,,7365,3,5,1654.24,1,100,9920,99999999
2015,95133,3254.23,1,,7365,3,1,3254.23,1,100,530,57659
2015,95133,3254.23,1,,7365,3,2,3254.23,2,100,9920,16201
2015,95134,1513.23,1,,7365,3,1,1513.23,1,651,9360,25050
2015,95134,1513.23,1,,7365,3,2,1513.23,2,100,4700,40000
2015,95134,1513.23,1,,7365,3,3,1273.57,2,803,9920,0
2015,95134,1513.23,1,,7365,3,4,1950.12,2,803,4040,3600
2015,95135,1967.56,1,,7365,3,1,1967.56,1,651,430,75543
2015,95135,1967.56,1,,7365,3,2,1967.56,2,651,4800,185387
2015,95135,1967.56,1,,7365,3,3,1889.8,1,651,9920,0
2015,95135,1967.56,1,,7365,3,4,1715.62,2,651,9920,99999999
2015,95135,1967.56,1,,7365,3,5,1615.22,2,651,9920,14335
2015,95135,1967.56,1,,7365,3,6,1615.22,1,651,9920,131805
2015,95136,1379.75,1,,7365,3,1,1379.75,2,100,4600,18000
2015,95136,1379.75,1,,7365,3,2,1379.75,1,100,9920,0
2015,95136,1379.75,1,,7365,3,3,1521.81,2,100,9920,7200
2015,95137,1807.03,1,,7365,3,1,1807.03,1,100,1020,240000
2015,95137,1807.03,1,,7365,3,2,1807.03,2,651,2100,70000
2015,95137,1807.03,1,,7365,3,3,2062.36,2,803,9920,99999999
2015,95137,1807.03,1,,7365,3,4,2097.2,2,803,9920,99999999
2015,95138,2102.87,1,,7365,3,1,2102.87,1,100,5620,20100
2015,95138,2102.87,1,,7365,3,2,2102.87,2,100,5240,21001
2015,95138,2102.87,1,,7365,3,3,1839.72,1,100,9920,99999999
2015,95139,1544.87,1,,7365,3,1,1544.87,2,100,4030,11508
2015,95139,1544.87,1,,7365,3,2,1654.24,1,100,9920,99999999
2015,95139,1544.87,1,,7365,3,3,1582.03,2,100,9920,99999999
2015,95140,1291.96,1,,7365,3,1,1291.96,2,100,2300,30016
2015,95140,1291.96,1,,7365,3,2,1291.96,1,100,4700,0
2015,95140,1291.96,1,,7365,3,3,1436.68,1,100,9920,0
2015,95141,2849.38,1,,7365,3,1,2849.38,2,100,430,55259
2015,95142,2178.93,1,,7365,3,1,2178.93,2,651,3060,186000
2015,95142,2178.93,1,,7365,3,2,2178.93,1,651,3060,300950
2015,95142,2178.93,1,,7365,3,3,1216.08,2,651,9920,99999999
2015,95142,2178.93,1,,7365,3,4,1926.03,2,651,9920,99999999
2015,95143,1624.87,1,,7365,3,1,1624.87,1,100,730,130210
2015,95143,1624.87,1,,7365,3,2,1624.87,2,100,2550,90511
2015,95143,1624.87,1,,7365,3,3,1646.59,1,100,9920,99999999
2015,95143,1624.87,1,,7365,3,4,1550.64,1,100,9920,99999999
2015,95144,1997.28,1,,7365,3,1,1997.28,2,200,4700,105003
2015,95144,1997.28,1,,7365,3,2,1997.28,1,200,100,100003
2015,95146,2878.11,1,,7365,3,1,2878.11,1,100,7200,21000
2015,95146,2878.11,1,,7365,3,2,4239.67,1,100,7200,3000
2015,95147,2128.42,1,,7365,3,1,2128.42,2,651,4720,9002
2015,95147,2128.42,1,,7365,3,2,1208.64,1,651,9920,17000
2015,95147,2128.42,1,,7365,3,3,1672.01,2,651,9920,2011
2015,95148,1419.16,1,,7365,3,1,1419.16,2,100,5940,22003
2015,95148,1419.16,1,,7365,3,2,2539.6,1,300,9920,203699
2015,95149,2534.5,1,,7365,3,1,2534.5,1,652,9920,30317
2015,95149,2534.5,1,,7365,3,2,2534.5,2,652,3600,0
2015,95149,2534.5,1,,7365,3,3,2557.22,2,652,3130,20000
